customer_id,full_name,email,phone,pan_no,aadhar_no,account_no,ifsc_code,balance,cibil_score,txn_id,txn_amount,txn_type,kyc_status,loan_status
CUST44142594,Simon Agrawal,pratyush36@example.com,+91-8607081933,WDWMB0830Y,4851-6240-1041,SB-3307-4008-2266,AXIS8627352,469803.61,719,TXN2026031216092048,63918.89,IMPS,Rejected,Rejected
CUST51281072,Imaran Minhas,harsh46@example.com,+91-7900222010,RLOLU5512J,6286-1373-3770,SB-3420-3326-2454,SBIN8243220,316677.07,708,TXN2026031216092048,11409.65,NEFT,Pending,Rejected
CUST57553548,Nikita Batta,bhavanidar@example.net,+91-8707885877,PSQXE1401A,4365-2410-1544,SB-6911-6214-7223,HDFC9191766,418088.09,828,TXN2026031216092082,172085.4,UPI,Verified,NPA
CUST46657458,Vyanjana Rama,chawlagirik@example.org,+91-9766098788,GURBG5455N,3719-2232-6297,SB-1894-3146-2562,KOTAK6025574,133540.88,811,TXN2026031216092011,61847.87,NEFT,Verified,Active
CUST94887512,Lucky Raghavan,azad34@example.com,+91-8804136939,YXXCJ2447A,9235-8523-7832,SB-3035-3099-5893,SBIN3194568,352894.74,804,TXN2026031216092063,151289.09,UPI,Verified,Active
CUST54447953,Michael Prashad,warhi77@example.net,+91-9034081700,DUDMD5940W,9802-2936-4259,SB-6162-2477-5323,ICIC6511329,487123.24,786,TXN2026031216092014,51701.29,RTGS,Pending,Closed
CUST32057706,Zilmil Kar,hemaniwarrior@example.com,+91-9904067830,QZKKA2878G,1290-5034-8296,SB-4478-2472-6711,SBIN4236052,200220.53,716,TXN2026031216092092,189521.91,UPI,Verified,Closed
CUST56309857,Aradhana Bhakta,bhandarivrinda@example.org,+91-8371125871,DEDDU8840B,3993-4995-5157,SB-2460-7519-9358,HDFC4529159,411848.38,819,TXN2026031216092076,145800.14,NEFT,Verified,Closed
CUST67688221,Jonathan Mangal,etathaman@example.org,+91-9156355239,SRYTM5544A,1898-4064-5903,SB-6693-7211-3625,KOTAK9084841,415320.5,770,TXN2026031216092083,178337.09,IMPS,Rejected,NPA
CUST30399045,Tanvi Chawla,anarasimhan@example.org,+91-9814936688,VHJZI7548O,2783-3489-7986,SB-3965-2425-3167,HDFC8191585,9316.3,801,TXN2026031216092068,111145.86,RTGS,Pending,Rejected
CUST88355602,Pratyush Borde,guneet04@example.org,+91-7212749830,NLBFD8620A,4061-9476-5196,SB-2906-1763-1086,AXIS4675600,304202.91,733,TXN2026031216092049,50474.07,IMPS,Rejected,Active
CUST21951152,Faraj Thaman,mishragabriel@example.net,+91-8298722416,JLPZX0349N,1072-3525-7056,SB-7544-4262-1952,ICIC9469915,218025.25,815,TXN2026031216092034,57769.52,IMPS,Pending,Active
CUST57916694,Jai Din,chaitalysethi@example.org,+91-7084347766,JNKAE7654U,5569-4063-9565,SB-6555-6852-2056,SBIN1865451,192059.39,833,TXN2026031216092066,183539.94,NEFT,Verified,Rejected
CUST86550699,Advik Hayre,aarini60@example.org,+91-8198556645,AZZYQ1015J,7627-6885-2914,SB-1560-5431-7331,SBIN5543935,159611.17,869,TXN2026031216092092,99859.98,IMPS,Rejected,Active
CUST95240956,Hemangini Koshy,jsathe@example.net,+91-7753248806,GFGJH1605C,1144-9713-2373,SB-4212-1509-2826,SBIN4632201,237165.69,854,TXN2026031216092071,160753.05,IMPS,Pending,Rejected
CUST97823556,Jagvi Shetty,jairaj41@example.net,+91-7805777033,KZAOO4536M,5156-1418-9770,SB-3666-9450-3416,SBIN2961756,225451.91,775,TXN2026031216092051,198993.2,UPI,Pending,NPA
CUST53751516,Tamanna Oza,ramansarthak@example.com,+91-8142642954,PYTJS6784I,7483-5515-3682,SB-1806-4336-2339,ICIC8569012,387513.35,703,TXN2026031216092011,107703.69,IMPS,Rejected,NPA
CUST99968380,Michael Gokhale,kiaanahuja@example.com,+91-7183762548,UIJFS0590L,3789-3679-6064,SB-1406-5557-8342,HDFC2752075,272829.8,799,TXN2026031216092089,161596.57,IMPS,Rejected,Rejected
CUST12910603,Advik Barad,sghose@example.com,+91-9363808988,GENLD5534Q,2443-2655-4886,SB-8575-7412-3092,HDFC7038794,365949.31,701,TXN2026031216092084,8565.14,UPI,Pending,Active
CUST23474663,Dakshesh Brar,gabrielbadal@example.com,+91-9769714288,QZWYM8828C,7807-1195-2634,SB-9615-3230-7908,AXIS2595840,355728.14,792,TXN2026031216092069,52917.7,UPI,Pending,NPA
CUST83712165,Nirja Desai,udhar@example.org,+91-8032356739,KXSYB1326T,4290-9565-1635,SB-8148-8064-5991,ICIC6157637,120869.58,825,TXN2026031216092030,147101.2,NEFT,Pending,NPA
CUST19169749,Damyanti Mishra,hemani17@example.net,+91-9947106547,NGNMW5879J,1069-2608-8321,SB-2064-9919-5071,AXIS4295458,135106.88,719,TXN2026031216092050,108383.49,RTGS,Pending,Closed
CUST47770817,Balveer Cheema,yauvanikeer@example.com,+91-7435935820,ZDJCP3548Y,2395-3047-8453,SB-4373-8345-8974,KOTAK5112200,57963.51,862,TXN2026031216092051,120825.85,RTGS,Pending,Active
CUST88731307,Noah Iyengar,chakrabartiabdul@example.com,+91-8661362777,REZST6547A,7949-7412-2654,SB-9295-1052-7431,AXIS3172126,10378.4,718,TXN2026031216092066,48000.21,IMPS,Verified,NPA
CUST95194484,Chaman Morar,utkarshdani@example.com,+91-9823984571,PJQWU2023W,5769-4179-8833,SB-8975-3574-6378,AXIS4667513,451069.54,821,TXN2026031216092011,174819.08,RTGS,Verified,Rejected
CUST54844173,Deepa Upadhyay,manbir70@example.net,+91-8071148904,DIIGB6576Y,7543-2470-4244,SB-2421-6806-5313,AXIS7620736,327021.95,823,TXN2026031216092089,139991.2,IMPS,Rejected,NPA
CUST46813180,Kalpit Minhas,urout@example.net,+91-9899868054,ULQSH0773H,7723-7572-5840,SB-3904-3888-3289,KOTAK1970859,248465.15,821,TXN2026031216092066,143776.93,RTGS,Rejected,Rejected
CUST11819149,Meghana Dutta,lchandran@example.com,+91-8925589582,QEYPV0255C,6544-7365-5207,SB-3588-6978-2620,KOTAK1260083,406830.34,750,TXN2026031216092014,127208.69,UPI,Rejected,Rejected
CUST74332170,Indrajit Arora,yauvani62@example.com,+91-7931160369,WOGZW4034K,2298-5117-2574,SB-2668-8226-2197,HDFC9617498,410069.57,729,TXN2026031216092036,115080.28,NEFT,Verified,Closed
CUST37225604,Aryan Parmar,echatterjee@example.org,+91-9439489820,VTPOD1142V,4422-1694-6987,SB-2087-6117-1818,ICIC1707639,401783.28,853,TXN2026031216092098,4088.37,NEFT,Verified,NPA
CUST16748218,Balendra Mallick,falak33@example.com,+91-7059945030,DERBW4166X,6194-6963-3415,SB-7957-3323-6802,KOTAK3085168,300591.37,746,TXN2026031216092093,177048.27,UPI,Pending,Rejected
CUST50198164,Veda Madan,zbhatt@example.com,+91-9850436284,BPRSF1262U,6623-2121-3562,SB-9045-6832-2802,ICIC2904175,454612.89,740,TXN2026031216092042,99381.45,RTGS,Verified,Closed
CUST47848161,Devansh Raghavan,ayaan51@example.org,+91-8859084805,OQQYF0148V,9125-7683-7277,SB-4331-8159-7532,SBIN1021658,237919.92,814,TXN2026031216092065,91398.36,UPI,Rejected,NPA
CUST50833812,Pooja Pal,odeep@example.net,+91-9539775655,FSJLH1069Q,7397-3283-4172,SB-4367-6638-8613,AXIS4858396,364885.72,788,TXN2026031216092071,83351.35,RTGS,Verified,Closed
CUST78186878,Vincent Mukherjee,faras04@example.org,+91-7286614509,DHGID4476J,6776-1903-3776,SB-5171-8275-5065,ICIC8301807,363234.02,723,TXN2026031216092075,112761.56,RTGS,Pending,Active
CUST14621830,Chatresh Karnik,jeevika32@example.org,+91-8854532142,HZLPG0582O,7024-6443-6536,SB-6303-5392-1629,AXIS5891810,330414.42,778,TXN2026031216092067,86119.0,NEFT,Pending,Rejected
CUST29719194,Kai Brar,xiti00@example.com,+91-7135096897,MOWXZ1328W,4823-7253-4072,SB-3222-5716-3846,HDFC8993989,44388.56,839,TXN2026031216092058,132795.27,RTGS,Verified,Rejected
CUST98232808,Ridhi Sunder,sanya65@example.net,+91-7139438954,IMFCB9691H,3943-2086-3028,SB-9801-7489-1779,AXIS4761201,385085.6,761,TXN2026031216092039,105281.65,IMPS,Verified,Closed
CUST27433204,Reyansh Deep,jpadmanabhan@example.net,+91-9775969796,QFLKD9683B,1948-2931-3965,SB-6961-8315-6242,KOTAK1634070,440327.81,827,TXN2026031216092082,69335.43,RTGS,Pending,Closed
CUST87876536,Pranav Sengupta,wriddhishgarg@example.org,+91-9682624964,XZRBL6809E,7547-9598-5393,SB-4157-5253-8115,ICIC4210990,112242.62,777,TXN2026031216092080,86639.12,NEFT,Verified,NPA
CUST32458347,Indrajit Wali,acharyadevika@example.net,+91-7870187903,OEBZE7019X,6228-5374-8022,SB-8260-2462-6394,SBIN2565773,270065.88,876,TXN2026031216092043,193517.7,UPI,Verified,NPA
CUST16179265,Janya Sen,harinakshitoor@example.net,+91-7365835818,RIHBZ5867J,1492-5411-3611,SB-9103-6948-4099,ICIC4239033,226582.26,803,TXN2026031216092077,187278.78,IMPS,Verified,Closed
CUST36974900,Abdul Sanghvi,amaira15@example.com,+91-9148646815,HNQAA2613A,9107-6470-6315,SB-4681-8600-9369,AXIS6341505,206120.55,714,TXN2026031216092095,48934.52,IMPS,Verified,Closed
CUST32330567,Gaurangi Sheth,alkavaidya@example.com,+91-9798592443,DBFYZ0295Q,7486-1529-6173,SB-7392-2115-6762,KOTAK3481390,83535.02,835,TXN2026031216092097,172192.76,RTGS,Pending,Active
CUST71192090,Madhav Bal,ebhargava@example.org,+91-9376603846,UHMTO3708B,3590-5090-5915,SB-9942-9530-6248,KOTAK5731552,371503.93,871,TXN2026031216092047,131771.17,RTGS,Pending,Closed
CUST46060675,Zilmil Sama,usandhu@example.com,+91-9206610313,LTGQZ0844B,7109-4396-3317,SB-2273-7107-5973,ICIC8386131,282758.93,875,TXN2026031216092085,123002.22,RTGS,Verified,Active
CUST90391497,Pranav Garg,uhans@example.net,+91-7892988868,MPCBC1559P,2733-4846-1358,SB-2837-2483-6304,ICIC8215854,379277.0,852,TXN2026031216092046,107696.06,NEFT,Verified,Active
CUST31440456,Girik Pandey,epal@example.net,+91-7163737618,SCWRP1530H,8688-4050-3845,SB-4941-6873-3125,AXIS4043065,144427.6,870,TXN2026031216092085,42225.63,RTGS,Rejected,NPA
CUST41443978,Deepa Bath,sarinxavier@example.net,+91-9042687858,OMOBA4690Q,4544-2433-5670,SB-9955-8126-7662,ICIC7055093,291409.6,714,TXN2026031216092012,68690.12,RTGS,Verified,Active
CUST10990230,Falak Yadav,warhichandra@example.net,+91-7162920219,URWXY8309S,6570-3274-3167,SB-2489-5137-9621,HDFC5206505,465740.97,725,TXN2026031216092097,101978.42,NEFT,Rejected,Closed
CUST97951346,Rajata Nori,maanas55@example.com,+91-8158741798,HNNYG5978U,6291-6546-8626,SB-4799-8925-9117,HDFC7476779,371894.02,876,TXN2026031216092040,58906.98,IMPS,Pending,Closed
CUST98479559,Kevin Padmanabhan,balhaar76@example.net,+91-7551496761,BXOFN1534J,8952-4707-8734,SB-5282-8666-9857,KOTAK8173493,85254.06,789,TXN2026031216092040,1407.27,RTGS,Pending,Closed
CUST46925600,Udarsh Jhaveri,samakshparsa@example.com,+91-8168130617,VQCVP7102H,3705-6099-8334,SB-5464-7068-8197,SBIN9761319,424990.38,765,TXN2026031216092059,87134.07,UPI,Verified,NPA
CUST69389319,Chaaya Dugar,mhegde@example.org,+91-7108849332,IPJMS2478G,2039-3332-8249,SB-5905-3275-6674,KOTAK4918684,49730.1,794,TXN2026031216092057,145156.3,NEFT,Pending,Closed
CUST13274734,Advay Pandey,warda79@example.net,+91-9612230945,XDBSV0394F,6454-2645-4716,SB-7452-3239-1355,KOTAK7466881,133052.88,824,TXN2026031216092019,28745.26,UPI,Pending,NPA
CUST36403528,Abdul Kapadia,upasnabuch@example.net,+91-9875799769,OEHEZ3764G,8294-5115-5461,SB-5983-3953-5696,KOTAK8570051,216203.53,794,TXN2026031216092063,17581.18,UPI,Verified,Closed
CUST32351011,Neel Zacharia,fbhatt@example.net,+91-8578830239,RQYLH8583O,8590-2077-5834,SB-3520-3219-8258,ICIC1271623,182696.12,717,TXN2026031216092072,171643.09,RTGS,Verified,NPA
CUST37413374,Bhavya Bhalla,victor13@example.org,+91-9180263971,NKJLQ9566N,9043-4417-8676,SB-9772-6281-4194,ICIC1905927,96325.9,802,TXN2026031216092021,79811.91,UPI,Verified,Active
CUST58790871,Chaaya Basu,indrajitnagi@example.net,+91-9732628889,TIJFF6928Z,4413-6477-8508,SB-3186-2111-1367,SBIN7822358,261450.32,899,TXN2026031216092064,19410.47,IMPS,Pending,NPA
CUST52246414,Jairaj Sen,sbalan@example.net,+91-7470252827,SPLNS6610C,4299-1364-7942,SB-2167-2740-2202,SBIN3501207,235497.08,866,TXN2026031216092045,92247.96,IMPS,Rejected,Active
CUST33242406,Ojas Lalla,nshenoy@example.net,+91-8178667894,XYCUI6730W,6967-6420-2167,SB-5337-1532-1193,AXIS2010318,196716.9,736,TXN2026031216092094,177473.85,UPI,Pending,Closed
CUST78763824,Yagnesh Dhawan,wishijohal@example.net,+91-9783383583,RTUCW4478W,8408-4144-4581,SB-4108-2357-6980,AXIS1384128,19213.48,789,TXN2026031216092090,154516.2,RTGS,Verified,Rejected
CUST72699146,Yahvi Naik,trandhawa@example.org,+91-7747029483,SSJJA7384I,6238-7737-8569,SB-1496-1287-6308,KOTAK4125706,314230.07,878,TXN2026031216092027,1545.93,IMPS,Pending,NPA
CUST43723695,Jagat Sridhar,kallasaumya@example.org,+91-8181097660,ICIHE0924J,3622-7444-7159,SB-2366-2989-7292,AXIS6755913,94750.77,736,TXN2026031216092032,103860.2,UPI,Pending,Active
CUST35512517,Shivansh Palla,gillomya@example.net,+91-9949623646,VVVOP6143M,1080-6417-8028,SB-3179-5321-9225,KOTAK7616061,338493.52,712,TXN2026031216092054,36552.2,IMPS,Rejected,Active
CUST96002544,Tarak Mohanty,vasaojasvi@example.net,+91-8541345010,EOMUV2411I,7813-3450-6927,SB-2191-2635-5407,AXIS4825349,358457.9,820,TXN2026031216092043,24149.44,IMPS,Verified,Active
CUST36482519,Faras Wadhwa,chaitalykunda@example.net,+91-7576132731,KCAOD2253A,5477-5571-9568,SB-3270-2299-2187,KOTAK4225495,393810.97,753,TXN2026031216092098,152879.93,NEFT,Verified,Active
CUST50839704,Neel Kata,dev24@example.net,+91-9974920010,ZGATB1630W,5102-3770-1081,SB-2182-7973-4547,ICIC5223779,391602.97,849,TXN2026031216092060,101272.91,RTGS,Rejected,NPA
CUST89521747,Anmol Master,zashilcomar@example.net,+91-9588095642,ODSOW0088P,5023-5701-9477,SB-4372-7189-4594,KOTAK1630480,295178.52,822,TXN2026031216092027,5252.48,IMPS,Pending,Closed
CUST35453009,Veer Venkatesh,falgunikhanna@example.org,+91-9655778735,MKBFU0858M,1571-9569-8920,SB-1392-4715-8082,KOTAK9106823,388270.36,822,TXN2026031216092058,192448.87,NEFT,Pending,Rejected
CUST62642278,Oeshi Vala,mandadavid@example.com,+91-9905587114,FQASG8367H,1056-3977-9643,SB-1699-1355-5903,KOTAK9415365,409652.27,807,TXN2026031216092082,81268.98,IMPS,Pending,Active
CUST78579804,Aarush Bhardwaj,fgour@example.com,+91-8954664508,VFYOH5827D,5601-4078-9442,SB-1431-2165-6652,AXIS8717161,336723.9,852,TXN2026031216092072,137080.9,UPI,Verified,Closed
CUST35094103,Karan Bal,theodore96@example.org,+91-9800387938,CGHMH0452N,2674-9070-5252,SB-1591-3163-6496,AXIS1520844,365947.76,875,TXN2026031216092082,92634.8,NEFT,Verified,Closed
CUST30104677,Inaya Andra,manyajhaveri@example.com,+91-7035129193,VNPDC4584L,2962-4070-9731,SB-8915-7214-5146,KOTAK5217243,365335.22,714,TXN2026031216092090,58386.2,NEFT,Pending,Active
CUST35161954,Baghyawati Setty,ronithrama@example.net,+91-9591499027,DQJJW8229K,7109-3313-3125,SB-9242-4359-1910,AXIS5731558,208571.78,877,TXN2026031216092062,24579.75,NEFT,Pending,NPA
CUST27436920,Qasim Kohli,wyattsanghvi@example.net,+91-8286669059,KAOTR6656P,3286-5664-9636,SB-2591-9950-9454,SBIN8878100,278737.16,729,TXN2026031216092044,67736.01,UPI,Rejected,NPA
CUST76544534,Upasna Chad,dhritivohra@example.net,+91-8136369380,FDXXQ2715K,8340-8614-9801,SB-2718-9915-2895,HDFC2133643,420448.52,871,TXN2026031216092038,140836.42,RTGS,Rejected,Rejected
CUST91182673,Thomas Sami,lallaurishilla@example.net,+91-8156843171,VSTFB3588X,1519-2093-6621,SB-6945-4917-1980,ICIC4121852,152663.81,807,TXN2026031216092083,123780.0,NEFT,Pending,Active
CUST14583516,Zashil Lala,mananshenoy@example.org,+91-9286116236,HOHCV0726W,8756-9702-5171,SB-4869-7576-2307,HDFC5717453,191797.03,747,TXN2026031216092098,20835.7,RTGS,Pending,Active
CUST15331354,Lila Swaminathan,oloyal@example.org,+91-8284546518,XPMVA5779P,3562-3629-5446,SB-9196-7271-4467,SBIN5227448,248671.91,866,TXN2026031216092056,181793.59,NEFT,Verified,Closed
CUST89067421,Finn Patil,bhasinjhalak@example.net,+91-7727791029,ZUKDO7950U,9744-3620-5798,SB-2661-8412-6630,AXIS9479480,491558.49,806,TXN2026031216092010,148511.64,NEFT,Verified,Rejected
CUST72949153,Niharika Kannan,finnchauhan@example.com,+91-7750731401,MSEMW3713O,5029-4438-1483,SB-9754-2809-2397,ICIC3414135,329540.09,871,TXN2026031216092035,35461.99,NEFT,Rejected,Active
CUST82600356,Amaira Khare,dewanchatura@example.com,+91-7511459523,UEKJL3089M,7805-1097-7359,SB-1062-9062-1480,HDFC5851437,350032.31,791,TXN2026031216092014,62449.3,RTGS,Rejected,Rejected
CUST43156701,Aarini Kala,mbhat@example.org,+91-9784388395,UHYRF3013X,8356-4471-8673,SB-3209-6688-5739,HDFC5865885,317975.47,883,TXN2026031216092032,8527.05,NEFT,Rejected,Rejected
CUST47827367,Devansh Parikh,vmadan@example.net,+91-9479473853,NYFEC5696Z,6511-4195-7710,SB-3986-6120-4595,AXIS3090520,319869.42,840,TXN2026031216092045,50448.57,NEFT,Rejected,Active
CUST89116076,Ayaan Grewal,avni65@example.org,+91-8888917087,WUMDT0981X,2983-8957-8026,SB-9256-4500-1084,KOTAK5746200,262649.53,876,TXN2026031216092091,81955.2,UPI,Verified,Active
CUST30291897,Nidra Virk,chaitalydubey@example.com,+91-7328993829,UBEJA9211V,1820-1653-1804,SB-6677-3300-9524,HDFC6724235,415959.48,885,TXN2026031216092082,163937.19,UPI,Pending,NPA
CUST13311384,Falak Mallick,tanejaansh@example.org,+91-8190446319,IOFJN5502L,9537-7137-6902,SB-6384-6609-1708,HDFC9643567,451597.69,843,TXN2026031216092067,13657.68,RTGS,Pending,Closed
CUST40583201,Indira Tiwari,danichandran@example.com,+91-7209858841,VOPZO2959P,5093-8406-5393,SB-8003-4324-3259,SBIN4432537,388380.56,857,TXN2026031216092038,39637.04,RTGS,Rejected,Closed
CUST87281837,Zayan Bhat,chatura30@example.org,+91-8671537961,RMUJK7439Q,5311-6410-3712,SB-7961-4090-1113,AXIS3493278,490980.72,812,TXN2026031216092093,176722.26,NEFT,Pending,Active
CUST50393298,Manan Kata,fkakar@example.org,+91-9359217342,KYOZA6542L,2087-7220-6271,SB-5271-9937-1398,ICIC7109900,389203.55,808,TXN2026031216092065,125314.41,UPI,Pending,Closed
CUST23581472,Hritik Sarin,chaaya09@example.net,+91-7657592100,YUOZM9773P,4172-1372-3706,SB-2720-6141-9656,SBIN3947486,402690.75,783,TXN2026031216092049,102205.03,RTGS,Verified,Active
CUST49704419,Raksha Konda,rajagopalansai@example.com,+91-7580988015,SAJUS1921J,1395-7453-9132,SB-9118-5702-6287,AXIS4517753,474808.52,715,TXN2026031216092086,106314.26,NEFT,Pending,Closed
CUST35406467,Yahvi Bala,netrabajaj@example.net,+91-9338698005,NESTP4143B,6678-5012-4601,SB-2921-1781-2493,AXIS3125424,200551.93,828,TXN2026031216092058,182905.55,RTGS,Rejected,NPA
CUST94350187,Daksh Subramanian,cbala@example.org,+91-8680876483,CRPSA0106X,4283-6121-6275,SB-3795-2721-4653,SBIN2072083,494722.65,786,TXN2026031216092068,41620.22,UPI,Pending,Rejected
CUST50992057,Ekapad Gandhi,rattisathvik@example.org,+91-9839701458,UVKUU8614K,3136-1209-7984,SB-5236-6580-7112,KOTAK8576878,213854.22,819,TXN2026031216092091,155271.1,IMPS,Rejected,NPA
CUST71042403,Hemani Kota,rameshjagat@example.net,+91-7199334471,IFWOM7671B,7575-6432-3988,SB-1358-4489-7676,SBIN4927970,324904.67,799,TXN2026031216092085,156153.94,UPI,Pending,Rejected
CUST79754458,Nilima Bhardwaj,apandya@example.net,+91-7007828936,DMJDA2276H,2383-4924-7586,SB-4411-3746-1096,KOTAK7912062,130167.71,797,TXN2026031216092028,101849.13,RTGS,Pending,Rejected
CUST45992530,Nachiket Ranganathan,yoshita35@example.net,+91-7647695611,QLXQH6643W,7413-9896-2933,SB-3681-4458-7605,AXIS5146405,114249.47,771,TXN2026031216092026,57363.23,UPI,Rejected,Closed
CUST86151702,Vihaan Ravi,nchandran@example.com,+91-9213185719,JUUGG4306X,4518-9577-7788,SB-1581-1365-9733,AXIS3488223,382607.73,857,TXN2026031216092027,84809.02,NEFT,Rejected,Rejected
CUST67179262,Anthony Bhatt,ozaarunima@example.org,+91-8699898035,OPEJE8398R,4076-1408-5947,SB-3686-6231-1140,HDFC5242287,62085.78,792,TXN2026031216092063,160222.93,NEFT,Pending,Active
CUST61102962,Nachiket Taneja,kadakiaomisha@example.com,+91-7208803860,MVPYU1253T,2945-4237-2929,SB-1591-5818-1073,SBIN9944260,439257.16,892,TXN2026031216092038,98035.94,RTGS,Rejected,NPA
CUST44395478,Bimala Soman,unnati68@example.org,+91-9599158845,PJERY1288F,6809-2295-8314,SB-9344-1953-8227,SBIN1282544,48423.41,844,TXN2026031216092024,37308.76,RTGS,Pending,Active
CUST81550876,Girik Khalsa,pallavi75@example.org,+91-7374096306,MACXY9376C,5148-2133-6328,SB-9276-7195-3905,HDFC9044438,494588.87,796,TXN2026031216092058,84026.2,RTGS,Rejected,Closed
CUST63181778,Pavani Dhingra,varenyamagar@example.com,+91-7784853622,KGMQZ0365M,8588-4195-5969,SB-3010-7094-3299,HDFC3830145,493468.47,756,TXN2026031216092083,77551.18,UPI,Verified,Closed
CUST57945135,Warda Kamdar,nidhi84@example.org,+91-9675330106,VQTFX0128P,7284-7467-2552,SB-5960-9013-8931,AXIS7975260,222079.42,710,TXN2026031216092040,195278.77,IMPS,Pending,Closed
CUST94799834,Ishita Krishna,pnarayanan@example.net,+91-8281996389,TLAXH6125V,4229-6960-7085,SB-9427-6527-9817,KOTAK4167149,253752.66,825,TXN2026031216092020,58779.05,IMPS,Verified,NPA
CUST81149257,Osha Dugar,daliawilliam@example.com,+91-9322878772,FCWAT4429L,1165-1751-6450,SB-7484-6350-1912,SBIN3342659,382422.57,767,TXN2026031216092016,138846.34,NEFT,Pending,Rejected
CUST83061186,Leena Memon,zbhargava@example.net,+91-7961809042,CVSUS7709W,7976-5500-4642,SB-4835-3911-9142,SBIN3674441,397858.92,710,TXN2026031216092082,63412.14,NEFT,Rejected,Rejected
CUST58016699,Tanvi Tara,hemanginichander@example.org,+91-7053028458,YNJQG2450A,8410-4637-3498,SB-9324-3712-1347,ICIC1269042,127364.37,834,TXN2026031216092074,86568.48,UPI,Rejected,Closed
CUST55625998,Rushil Solanki,cmanne@example.com,+91-8620461043,NBSDN7658B,5323-7929-1145,SB-4414-1045-1436,KOTAK9148857,366239.32,807,TXN2026031216092018,67105.47,UPI,Rejected,Closed
CUST34167843,Nikita Ghose,darzilmil@example.org,+91-8805094945,CVMYC9670S,8847-7024-9142,SB-3156-4271-3767,HDFC9006326,79931.16,830,TXN2026031216092079,49737.67,UPI,Rejected,NPA
CUST63073420,Aashi Dhar,pooja23@example.com,+91-8336903418,FBSXX4970F,2408-7306-9788,SB-6002-9891-8078,KOTAK3093864,400945.67,760,TXN2026031216092093,172598.06,NEFT,Verified,Rejected
CUST80405386,Lila Chandran,anneradha@example.net,+91-9625287404,HLXHG5903W,1849-8247-4256,SB-1947-3476-4944,SBIN5942186,386501.55,834,TXN2026031216092062,66440.68,IMPS,Verified,NPA
CUST75488641,Agastya Pradhan,fbajaj@example.org,+91-8857331236,ECTVD6700D,8994-8228-7181,SB-9199-3444-1325,KOTAK4007510,40598.17,819,TXN2026031216092063,54933.31,UPI,Verified,NPA
CUST63498872,Hemangini Koshy,lsanghvi@example.org,+91-9358986769,DTCAH6897N,2623-3207-4239,SB-5629-6269-5850,AXIS9648063,177185.95,787,TXN2026031216092025,75818.42,NEFT,Rejected,Closed
CUST69043927,Tanveer Sami,dewanpriya@example.com,+91-7188787748,NOUJS4030V,1020-7377-3380,SB-3299-9376-1046,HDFC3826432,172217.33,758,TXN2026031216092072,78484.4,UPI,Pending,Closed
CUST54058378,Peter Deo,yachanaverma@example.com,+91-8295947921,BJDCH2439H,1182-4347-9587,SB-5131-1230-4870,AXIS2255193,39322.65,820,TXN2026031216092045,43547.08,IMPS,Pending,Closed
CUST77712010,Anika Halder,yochanakala@example.net,+91-9920374980,BHNXR9953Z,3370-4981-3951,SB-5251-6375-3394,SBIN9909907,315837.64,795,TXN2026031216092049,21750.94,NEFT,Rejected,NPA
CUST13301047,Madhavi Kunda,bachittar13@example.com,+91-9191680146,YAIZP1210D,8437-2058-6552,SB-6640-1140-1477,ICIC7661568,495044.9,714,TXN2026031216092094,14926.96,RTGS,Rejected,Active
CUST57357725,Gaurang Gopal,vrinda40@example.org,+91-8204444283,LGZDE0531L,7940-1651-1306,SB-1362-8847-1170,HDFC2555061,353129.98,774,TXN2026031216092089,180766.65,IMPS,Pending,NPA
CUST87754736,Saanvi Narasimhan,ubikadoctor@example.net,+91-8984451918,JHGIW1682Y,6697-5735-4593,SB-3644-3687-3054,KOTAK7825594,139143.24,799,TXN2026031216092015,136812.82,IMPS,Pending,Closed
CUST34878785,Gaurav Prasad,laladevansh@example.org,+91-9084225595,OKXIU9759T,9782-4438-1203,SB-8454-8100-1675,KOTAK2151034,312668.44,707,TXN2026031216092075,46993.28,IMPS,Verified,Closed
CUST44067654,Hemal Sathe,sehgalupma@example.org,+91-7097280872,JOXXH8029G,8728-6467-6607,SB-3858-3697-9389,ICIC8365816,341822.21,834,TXN2026031216092075,94348.62,IMPS,Verified,NPA
CUST73762159,Kavya Bhasin,lagarwal@example.org,+91-7778197583,NBLYU0358K,9136-2540-3756,SB-8813-4088-4902,ICIC3627275,176842.57,861,TXN2026031216092063,158567.77,IMPS,Rejected,NPA
CUST98817777,Ekiya Kuruvilla,xchaudhuri@example.net,+91-9266942186,IDMGQ9000B,8086-9120-6917,SB-1749-5618-9992,SBIN3190556,145398.21,814,TXN2026031216092064,197051.45,RTGS,Rejected,NPA
CUST85791184,Siya Balakrishnan,vincent24@example.com,+91-7481922869,RXHWY6283B,4160-6810-4269,SB-2833-4641-3568,ICIC4168984,354007.74,768,TXN2026031216092026,122237.25,NEFT,Pending,NPA
CUST95096284,Mekhala Ravi,sangharishi@example.net,+91-8522443439,WJGWR0359S,4270-3063-7645,SB-9398-1257-2063,ICIC2822875,29094.41,888,TXN2026031216092089,83873.11,UPI,Rejected,Closed
CUST53234239,Irya Gandhi,girik48@example.com,+91-8570901207,WYHUV5768I,7115-8458-8804,SB-7563-4805-7613,KOTAK4386500,93396.69,870,TXN2026031216092080,4743.08,UPI,Verified,Active
