customer_id,full_name,email,phone,pan_no,aadhar_no,account_no,ifsc_code,balance,cibil_score,txn_id,txn_amount,txn_type,kyc_status,loan_status
CUST61230752,Bhavini More,chaudhryzayyan@example.org,+91-7818591405,PQLMF9394Y,1153-2293-5638,SB-5621-5123-8872,KOTAK6269904,237037.54,868,TXN2026031813400860,84264.52,UPI,Pending,Active
CUST56296940,Yug Uppal,nandini55@example.org,+91-9555467874,SVXEM6381Q,6783-3722-1122,SB-3845-1371-8989,HDFC5913283,235667.82,745,TXN2026031813400842,125329.01,NEFT,Verified,NPA
CUST34861954,Chakradhar Dara,vasana11@example.com,+91-8264338052,WCIQI4842E,4538-3350-5153,SB-6743-1731-1386,AXIS6916736,308029.42,847,TXN2026031813400868,10238.07,UPI,Verified,Closed
CUST67588225,Harsh Bhakta,qabil98@example.org,+91-7702465159,UFQBF3366H,1524-4326-2673,SB-6263-5966-5752,KOTAK5611003,232012.79,824,TXN2026031813400810,106199.02,NEFT,Pending,NPA
CUST57867155,Mekhala Kapoor,keerekani@example.com,+91-7752524871,YGGDJ6012R,3268-7290-6704,SB-8111-3335-3827,KOTAK6827641,448200.21,733,TXN2026031813400814,181352.8,UPI,Pending,Active
CUST99493129,Ekalinga Dutta,nihal94@example.org,+91-7643163838,TXCPE9852W,6705-4336-3607,SB-7823-4790-6907,SBIN7125548,469898.52,786,TXN2026031813400812,127947.11,RTGS,Rejected,Rejected
CUST47480703,Indali Bora,chakrika29@example.net,+91-8355570730,FZFYK5115A,1936-2959-5487,SB-3641-3195-7285,ICIC3160369,183767.53,897,TXN2026031813400880,33189.46,IMPS,Pending,NPA
CUST80815688,Yahvi Wable,pillaiamrita@example.org,+91-9710533070,UOVJU0498K,4392-6052-1604,SB-5998-8192-6251,AXIS5952362,220432.13,766,TXN2026031813400859,138519.97,IMPS,Verified,Rejected
CUST78069724,Om Chaudry,anvikhatri@example.net,+91-9937252211,KGHMH4695D,1409-7392-8489,SB-4464-5193-3365,KOTAK4604102,464778.59,866,TXN2026031813400875,96137.09,IMPS,Verified,Rejected
CUST74594016,Ekaja Khanna,obahri@example.com,+91-7406391295,ENPPD1949Y,2451-9306-4600,SB-5601-5938-6332,HDFC2092867,93545.11,823,TXN2026031813400851,137676.77,UPI,Pending,NPA
CUST67499111,Wishi Kota,nprabhakar@example.com,+91-7639139463,NLABY5022C,5231-5362-7705,SB-7593-8129-9341,SBIN6429690,499904.92,706,TXN2026031813400832,152146.94,IMPS,Pending,Rejected
CUST37937729,Ayaan Shroff,qlanka@example.org,+91-8055835926,TDQJT8317M,6427-2919-5342,SB-5243-3188-3908,ICIC1244841,158137.57,823,TXN2026031813400893,190697.74,NEFT,Pending,Active
CUST17096431,Balvan Nath,mekhala57@example.org,+91-9714349230,AGKUL7743T,3735-8597-1148,SB-9902-2214-6825,KOTAK8049893,277257.83,885,TXN2026031813400889,50116.26,IMPS,Verified,NPA
CUST84102077,Gautami Kar,andrachaitanya@example.com,+91-8581859328,BSWRM2422W,2944-4972-8965,SB-1601-3563-3980,SBIN3455216,239632.3,792,TXN2026031813400899,42645.14,IMPS,Rejected,NPA
CUST87765504,Sathvik Bail,chackovinaya@example.com,+91-8767189081,SQSQU3723X,4091-6177-3425,SB-7735-1754-9166,ICIC1390610,455721.55,820,TXN2026031813400852,88458.09,UPI,Pending,NPA
CUST56244141,Raagini Sheth,praneel95@example.com,+91-8876263849,ODVTA3227O,8120-5780-6203,SB-2603-3323-5136,HDFC1088788,359286.46,788,TXN2026031813400862,5563.77,UPI,Pending,Rejected
CUST43567260,Chakradhar Pandya,shanumang@example.com,+91-7094580344,KEFTL9430U,2357-3800-8915,SB-3775-2825-6235,SBIN7914784,183989.25,744,TXN2026031813400866,47223.27,UPI,Pending,Rejected
CUST78191513,Ishanvi Baria,jacob71@example.com,+91-7761398864,IOMHV3437D,5668-5017-9414,SB-8517-6728-2847,SBIN4964522,149232.54,740,TXN2026031813400855,45240.31,UPI,Verified,Rejected
CUST79536628,Harinakshi Rai,rsengupta@example.org,+91-8570903252,RYTUE6189P,2982-9889-4643,SB-8495-6398-8271,KOTAK2399823,314438.92,766,TXN2026031813400850,125346.96,UPI,Pending,NPA
CUST49430826,Ekanta Grover,chaitanya07@example.org,+91-7211613503,PFMSY1200C,2955-6895-2747,SB-2171-3702-8312,HDFC8809503,137671.01,815,TXN2026031813400845,158604.87,UPI,Pending,Active
CUST28971979,Aarini Bal,yamini15@example.com,+91-7262151640,SNHCS1184L,3385-9924-6740,SB-6322-3240-3572,KOTAK9437314,318269.48,781,TXN2026031813400867,102698.48,UPI,Verified,Active
CUST80422311,Chatura Singh,rbatta@example.net,+91-7590898087,FJCDC0752S,1577-5390-1639,SB-6454-2285-9906,AXIS5927148,282183.6,784,TXN2026031813400881,193243.11,RTGS,Rejected,Closed
CUST41557725,Chandran Tandon,vasudhaanne@example.net,+91-8200741401,KAXZB5934L,6316-2997-7528,SB-2720-9463-2608,KOTAK9571764,45848.9,761,TXN2026031813400884,125545.62,IMPS,Verified,Active
CUST49787424,Sai Pall,odua@example.com,+91-9851480709,HWFMR3514H,5880-4616-3638,SB-7716-6032-3211,AXIS7766697,455282.86,847,TXN2026031813400862,114910.92,RTGS,Pending,Active
CUST26401211,Gaurav Chaudhary,wsidhu@example.org,+91-7155649628,LUPAF4311T,2699-2244-7322,SB-4189-8213-9544,KOTAK7290564,56043.14,724,TXN2026031813400892,199600.72,RTGS,Rejected,Rejected
CUST66688785,Wishi Patil,dadashivansh@example.net,+91-9606003347,ZEAJH1683Y,7353-7849-1440,SB-8741-6848-3938,ICIC5686017,62373.39,719,TXN2026031813400836,123223.52,IMPS,Pending,Closed
CUST86484743,Nidra Sarraf,anjalinarayanan@example.net,+91-9295871566,AXCIY2840V,5490-5357-2743,SB-4972-6393-9041,SBIN3989818,233867.34,783,TXN2026031813400893,105674.63,NEFT,Verified,Rejected
CUST22889305,Finn Kota,ronith03@example.net,+91-8142746515,YGTLK7418S,8757-2760-7251,SB-5612-8557-7404,AXIS7938799,446155.24,796,TXN2026031813400892,54472.12,UPI,Pending,Active
CUST36646620,Meghana Sehgal,periekavir@example.com,+91-8427649703,IGHWU5068Y,5974-5085-3316,SB-2730-1472-3264,KOTAK7800456,44535.22,714,TXN2026031813400878,85818.73,NEFT,Verified,Closed
CUST11155359,Bina Koshy,bimalatailor@example.net,+91-8049331056,BPZAR1781T,9176-4116-5942,SB-8491-4671-9947,KOTAK2943703,87376.92,719,TXN2026031813400886,57055.92,IMPS,Rejected,Closed
CUST76703955,Yahvi Krishnan,bhardwajdaniel@example.net,+91-9173988032,XLNEB8586X,7978-3819-6288,SB-8010-2390-8975,ICIC5690102,99456.65,754,TXN2026031813400873,89201.17,RTGS,Pending,NPA
CUST44514533,Wakeeta Swaminathan,arunima25@example.net,+91-8179927971,ZHTWP3459A,4173-2364-4080,SB-9599-6525-4112,ICIC1964520,426680.52,789,TXN2026031813400896,112281.16,IMPS,Verified,Rejected
CUST53604281,Harini Nadig,cdalal@example.com,+91-9953790095,FXSON5972Q,4808-5368-7120,SB-3741-5695-9784,ICIC8136198,409633.44,737,TXN2026031813400813,97932.53,IMPS,Rejected,Rejected
CUST54065228,Ojasvi Balan,rajeshriedwin@example.net,+91-8296164678,MQYTB5336M,9849-7307-4852,SB-5587-5865-9035,HDFC6835245,421393.2,739,TXN2026031813400866,112510.3,UPI,Rejected,NPA
CUST20794994,Chanchal Chahal,turvi81@example.org,+91-8401636277,HCXDD4829T,3688-9141-8540,SB-6427-6348-8117,AXIS8128231,484372.5,720,TXN2026031813400843,47610.44,NEFT,Rejected,Active
CUST25584701,Zayyan Nazareth,garima83@example.com,+91-8209998240,CBBWU8816C,6483-5529-8579,SB-2276-4819-1915,ICIC2748211,58330.21,840,TXN2026031813400839,87314.48,IMPS,Rejected,Active
CUST41219200,Advaith Maharaj,pantwridesh@example.org,+91-9345564858,DHZYH9508J,8246-6405-1793,SB-5074-5547-6977,AXIS3050140,175066.18,712,TXN2026031813400825,192543.31,IMPS,Verified,Closed
CUST81563956,Ladli Dara,hemalom@example.org,+91-7012790368,VWTIU8814G,6143-4877-2784,SB-4014-9393-3355,AXIS7179396,85323.24,895,TXN2026031813400825,162913.93,RTGS,Verified,Closed
CUST88228070,Kabir Jayaraman,kparsa@example.net,+91-9151581865,CXUAS7808Q,7553-8818-1209,SB-3313-6213-7157,AXIS2570764,84048.03,786,TXN2026031813400818,72279.58,NEFT,Rejected,Active
CUST38532139,Peter Roy,onveer57@example.com,+91-7956845677,OMLIH0412L,8125-7098-2499,SB-9610-7116-8771,AXIS7136390,181357.34,758,TXN2026031813400894,3549.64,IMPS,Rejected,Active
CUST31191780,David Sankaran,valaati@example.net,+91-7296733001,LVQKN1751N,7607-9227-4349,SB-6553-4395-9059,SBIN2126894,388409.41,803,TXN2026031813400883,150905.06,UPI,Verified,Active
CUST74226351,Simon Sharma,mitraaarav@example.com,+91-9943938316,UAFEH6522G,4605-9518-6940,SB-6302-3005-8107,AXIS2216944,303491.42,790,TXN2026031813400876,5225.88,RTGS,Rejected,Rejected
CUST27942161,Lavanya Sant,mohammeddeo@example.net,+91-9402936950,MJHDE6843G,7830-1083-1001,SB-3351-2552-2251,KOTAK4560173,114409.46,734,TXN2026031813400891,26578.91,IMPS,Verified,Closed
CUST98821852,Samarth Date,znazareth@example.com,+91-9869032058,TGIIU8930S,1846-7483-7681,SB-9657-2631-3719,SBIN8413047,438313.11,709,TXN2026031813400836,156178.24,NEFT,Pending,Active
CUST71910781,Nachiket Prakash,yugbatta@example.com,+91-8562116757,UMGDV1049P,2729-9202-5686,SB-2695-2847-7127,HDFC8379328,270548.18,774,TXN2026031813400831,123728.05,IMPS,Rejected,NPA
CUST99349770,Damyanti Kaul,riyabatta@example.net,+91-7226684844,GPPCX0128O,4491-6353-3743,SB-7590-6466-4244,AXIS5918178,438993.69,708,TXN2026031813400871,696.46,UPI,Verified,Active
CUST27886666,Abhiram Parmar,lakshit95@example.com,+91-9483049338,XZFVU6247Z,7517-4754-9267,SB-6005-7838-7839,ICIC7244032,258339.86,844,TXN2026031813400824,65389.1,UPI,Verified,Active
CUST87198616,Yahvi Gola,tghosh@example.org,+91-7576541023,KYOBK7813A,6767-4313-9710,SB-3627-8199-4827,HDFC7348239,28408.22,789,TXN2026031813400812,63807.4,NEFT,Rejected,Rejected
CUST63541434,Anya Dugar,anjalimisra@example.com,+91-9071923397,SDEBG9302W,3782-8541-8984,SB-7334-4699-3492,ICIC8359309,327134.03,740,TXN2026031813400866,35807.8,RTGS,Verified,Rejected
CUST39285236,Ojas Mutti,upasna66@example.com,+91-7062070800,ZGJQB3013O,3234-8726-9118,SB-5798-7122-4821,SBIN7051469,191989.56,837,TXN2026031813400856,110035.8,IMPS,Rejected,Rejected
CUST41710789,Saksham Sangha,rehaan21@example.org,+91-7367129497,QIOER9690H,7130-5249-9489,SB-3448-8754-2414,ICIC9231226,60892.63,703,TXN2026031813400834,115192.16,RTGS,Verified,Closed
CUST56137825,Ishita Mahajan,xchandran@example.com,+91-8032476196,NLBUK2627M,4157-7990-4727,SB-6793-4236-5601,KOTAK6253339,262772.06,894,TXN2026031813400885,130686.18,IMPS,Verified,Closed
CUST75031692,Laksh Pandya,norinakul@example.org,+91-9330745670,OJXYJ5113S,6938-4583-9896,SB-7302-4101-6519,AXIS5420486,388693.51,784,TXN2026031813400877,76323.84,IMPS,Verified,Closed
CUST82625695,Damini Baral,lajita80@example.org,+91-9227671757,FANOY3518G,8719-4377-6748,SB-2378-8229-4940,AXIS7805776,389402.6,705,TXN2026031813400819,35355.83,RTGS,Pending,Rejected
CUST29492492,Chakrika Aggarwal,anushawalia@example.org,+91-8202322585,YVAVU5708D,3016-8197-6222,SB-1386-6762-9186,HDFC2506872,208264.68,718,TXN2026031813400875,191694.28,NEFT,Rejected,NPA
CUST96531611,Inaya Basu,kashvidoctor@example.com,+91-7706914652,WOLJE8738S,1899-2514-6027,SB-1378-3497-3252,HDFC8988322,191946.74,833,TXN2026031813400876,112829.91,RTGS,Verified,NPA
CUST18414665,Lavanya Choudhry,dmangat@example.net,+91-8415410716,SCCBY0824V,9120-5187-3977,SB-7944-1948-2814,AXIS6996956,113340.23,703,TXN2026031813400879,10465.23,RTGS,Pending,Rejected
CUST96396104,Sanya Mitra,robert66@example.net,+91-9378469260,GGOUX7741Z,5996-7209-3372,SB-6582-2400-3658,HDFC3522390,490094.84,801,TXN2026031813400889,100885.58,UPI,Verified,Rejected
CUST36716850,Siya Thakur,ykunda@example.org,+91-9897203895,KFRGE0972V,1243-5695-5891,SB-2297-5898-7658,AXIS3763108,333320.18,890,TXN2026031813400883,96970.75,NEFT,Rejected,Closed
CUST38175063,Dhriti Kade,cmenon@example.org,+91-8209477107,PQDYW9453W,2214-2270-7060,SB-4162-6477-6156,ICIC6589193,50524.09,726,TXN2026031813400814,188547.02,UPI,Verified,Closed
CUST58272497,Darpan Yadav,frederick29@example.net,+91-7354867457,XJNKJ0848M,9010-6582-1572,SB-2284-5029-5728,HDFC3139803,18317.2,785,TXN2026031813400823,176445.04,RTGS,Rejected,Active
CUST14108886,Mitali Kaul,adyanagar@example.net,+91-8254231454,AXYSI7313Q,8808-1195-1197,SB-3979-5088-1022,SBIN3158021,270262.63,750,TXN2026031813400889,194181.98,RTGS,Pending,Closed
CUST36374513,Ronith Kohli,trivenimann@example.org,+91-7256071687,OMINQ6569Y,5948-9003-1034,SB-2887-7211-4451,SBIN1281681,166409.89,848,TXN2026031813400844,123158.53,RTGS,Rejected,Rejected
CUST93595239,Nathaniel Kumar,oscarsidhu@example.net,+91-7094487141,TURGD1750O,5829-5903-9364,SB-8533-2945-1762,AXIS2595133,221769.17,888,TXN2026031813400875,104713.71,RTGS,Pending,Rejected
CUST88497726,Lopa Cheema,guptapanini@example.net,+91-9603552059,MZPII1466H,6799-2966-8605,SB-4117-6446-2503,ICIC3485243,454756.69,794,TXN2026031813400897,19237.69,NEFT,Pending,Active
CUST95431317,Bhavna Aggarwal,jai24@example.net,+91-8738826503,KWAHW0089F,7904-5761-7792,SB-6545-7655-6371,KOTAK8166874,331761.67,791,TXN2026031813400883,76569.1,UPI,Verified,Active
CUST89856413,Inaya Hayre,sroy@example.com,+91-7384467056,BEJAR1461D,5215-1488-3036,SB-9783-2591-3930,KOTAK8168658,494950.38,871,TXN2026031813400883,93109.61,NEFT,Pending,Closed
CUST76527771,Nirja Sule,ridhigokhale@example.org,+91-8121346504,IUIFC4850I,2285-8346-2879,SB-8695-3908-5911,AXIS4867067,396538.36,747,TXN2026031813400870,38488.95,IMPS,Rejected,Active
CUST13523928,Indrajit Radhakrishnan,elanka@example.net,+91-9215568779,IRENR3423D,3703-4578-9033,SB-3052-6947-8658,KOTAK1237926,151843.85,762,TXN2026031813400824,19652.78,NEFT,Rejected,Rejected
CUST83788318,David Venkataraman,qasimchad@example.com,+91-8112529709,QZDRY3104Q,8253-4985-7710,SB-3160-1559-9772,SBIN1898430,138766.63,836,TXN2026031813400894,77541.21,IMPS,Verified,Active
CUST43397350,Kabir Bala,bassigayathri@example.org,+91-7994442827,URMIY6331H,1125-2294-7357,SB-8311-4513-5142,KOTAK1520144,152482.63,763,TXN2026031813400885,26729.2,UPI,Rejected,NPA
CUST41918526,Divya Ganesh,labanmital@example.org,+91-9607015513,WDJQB3912O,5759-6535-1253,SB-4852-7830-1124,SBIN5837367,490508.39,857,TXN2026031813400886,191077.27,IMPS,Rejected,Active
CUST49572491,Ansh Krish,rmukherjee@example.com,+91-9648622431,ONBJZ6284W,5904-7208-2820,SB-3989-6891-1333,ICIC1364396,36444.0,728,TXN2026031813400899,163056.83,RTGS,Verified,Closed
CUST55168372,Libni Prabhakar,desaiikshita@example.com,+91-7155366842,NAAAR7556U,8999-9366-1006,SB-5209-2428-4223,AXIS5950044,174415.93,877,TXN2026031813400864,173417.7,RTGS,Verified,NPA
CUST21040856,Idika Pandey,zaidwarrior@example.net,+91-9413532617,YJSTY4731I,1863-5399-1205,SB-5410-9448-6531,AXIS8902275,76363.98,789,TXN2026031813400852,121057.54,IMPS,Rejected,Closed
CUST63878934,Indira Jaggi,mandavarenya@example.org,+91-9539491650,NLYHO0414B,2667-5875-6335,SB-7169-2225-1582,HDFC7458189,436994.96,711,TXN2026031813400814,21025.38,IMPS,Verified,Rejected
CUST23740250,Diya Pai,tarakkapadia@example.net,+91-8304533947,AJUEV2282R,4977-1980-7026,SB-2626-5253-2771,AXIS1172211,22496.36,770,TXN2026031813400863,25872.21,RTGS,Verified,Active
CUST54483615,Nathaniel Bumb,unanda@example.com,+91-7571085154,SSASC9898J,8406-3397-4301,SB-2727-3761-8752,SBIN2513786,29893.87,900,TXN2026031813400810,21940.85,RTGS,Pending,Active
CUST49191916,Wazir Kala,zkarpe@example.com,+91-8818682301,NJTOM8373Q,8804-6317-2208,SB-7738-9085-5606,HDFC4256258,190364.93,792,TXN2026031813400879,104712.4,RTGS,Rejected,Rejected
CUST94276048,Kashvi Anne,tandonisha@example.org,+91-9180765123,PCEVB5928X,7201-2711-4686,SB-1950-2133-4698,AXIS2161073,106965.87,833,TXN2026031813400817,171050.96,RTGS,Verified,NPA
CUST81517912,Waida Thakkar,zdugal@example.org,+91-7307823697,PBGQR7437S,3476-7356-2400,SB-6917-6793-1787,AXIS5413625,152881.78,791,TXN2026031813400888,100887.93,RTGS,Rejected,NPA
CUST90453814,Jackson Oza,ssule@example.org,+91-7141760643,XWXJJ3965O,2981-4879-2538,SB-6659-8929-5556,KOTAK1352984,257287.65,862,TXN2026031813400891,92940.85,NEFT,Pending,Closed
CUST34188077,Kashvi Dayal,ubika83@example.com,+91-7061450125,BZDYU7431O,9906-7872-8467,SB-6748-4244-9515,ICIC8499233,101942.87,703,TXN2026031813400866,42210.11,NEFT,Rejected,Active
CUST63522550,Girindra Chaudhry,tejas61@example.org,+91-8353477566,IBTCX4604L,8905-3698-6210,SB-9160-6629-8624,ICIC2209531,395068.61,807,TXN2026031813400847,130800.65,NEFT,Pending,Rejected
CUST61278743,Theodore Mann,savantriya@example.org,+91-9789526746,QHMOC0516N,8015-6246-4246,SB-5332-9747-8669,SBIN8944218,462978.76,861,TXN2026031813400897,148692.17,NEFT,Verified,Active
CUST80990407,Nidhi Sachdev,cmohanty@example.org,+91-8796243296,NSOVI2322O,1467-5411-1931,SB-7657-1136-1390,SBIN5755885,459052.64,703,TXN2026031813400857,161911.33,IMPS,Rejected,Closed
CUST97628653,Chakrika Gaba,sethianika@example.org,+91-8715153801,XYHAI3746R,6742-9506-8014,SB-7528-5212-2616,SBIN6545078,31605.02,873,TXN2026031813400863,179323.37,UPI,Verified,Closed
CUST49795943,Ekaraj Gala,hiral66@example.net,+91-7438554696,CKWWI2606V,8833-3074-4050,SB-4379-9725-5110,KOTAK8250676,442530.6,882,TXN2026031813400811,68830.13,NEFT,Pending,Active
CUST69104588,Vivaan Choudhry,bahadurjit67@example.net,+91-7521959118,FJBZO1884K,2542-6074-5204,SB-7284-1448-7719,ICIC4619812,353245.12,741,TXN2026031813400845,94520.29,IMPS,Verified,Active
CUST42445568,Lajita Pal,faqidbhatia@example.com,+91-7902373388,LHDVL9353C,8970-5558-1660,SB-5155-6236-7253,KOTAK3219811,297324.0,854,TXN2026031813400865,111204.26,IMPS,Rejected,Active
CUST46921149,Ikbal Tank,nsrinivasan@example.org,+91-8328339108,XUUYD5884F,2217-2316-3256,SB-7902-6308-3980,SBIN1656410,312014.29,745,TXN2026031813400833,76428.06,IMPS,Pending,Closed
CUST41881401,Aadhya Bajaj,raaginikala@example.org,+91-8422955346,BECBE6970D,5788-3647-8972,SB-9859-4176-2198,AXIS9249517,365110.19,704,TXN2026031813400888,180639.27,NEFT,Verified,Rejected
CUST83855157,Daksh Rama,kulkarnigauri@example.net,+91-8754377862,GPTDR2811L,8632-1394-2560,SB-8371-6230-1793,SBIN8597987,344473.75,871,TXN2026031813400856,191534.73,IMPS,Rejected,NPA
CUST47228634,Nitesh Nagarajan,raagini77@example.net,+91-9700286732,SURVP4870C,3523-5094-8875,SB-5106-4397-5971,HDFC5873745,106322.2,843,TXN2026031813400878,169761.76,UPI,Rejected,Rejected
CUST14038899,Anay Morar,hemanginiwali@example.com,+91-8618597054,KOGCP5730H,7903-6356-2251,SB-9133-1051-2598,ICIC4273721,213634.61,827,TXN2026031813400825,164492.81,IMPS,Verified,NPA
CUST11794268,Yashoda Rana,triya93@example.net,+91-7225735037,FCERL6791C,2506-5958-6463,SB-6236-3187-4223,KOTAK5074572,229056.44,761,TXN2026031813400836,192680.68,IMPS,Pending,Active
CUST25324130,Ryan Sachdev,sbajwa@example.net,+91-7880501474,DWFYT4049R,6508-7247-5915,SB-8610-5380-8851,AXIS6311279,259248.75,880,TXN2026031813400885,157741.0,IMPS,Verified,Rejected
CUST46468498,Dipta Sodhi,tanmayi59@example.org,+91-9724181268,URCSQ0568K,4365-8771-8856,SB-1904-6286-4207,AXIS2554483,101231.03,894,TXN2026031813400861,19188.76,NEFT,Pending,Closed
CUST92996220,Gavin Shankar,tparekh@example.com,+91-8760565482,ITDHW3885T,4152-4453-8049,SB-5551-3542-6163,HDFC4678435,191685.65,701,TXN2026031813400899,87786.51,RTGS,Pending,Closed
CUST30307751,Vanya Chandra,qgour@example.net,+91-8733972695,BBQEY7509Y,6864-2543-1937,SB-1508-9277-2493,ICIC7654600,91906.23,884,TXN2026031813400859,89040.04,NEFT,Verified,Active
CUST40365616,Idika Sawhney,mugdha62@example.com,+91-9380618064,UCKGS6556D,6621-1433-2528,SB-6327-6934-8095,HDFC3373613,211111.99,855,TXN2026031813400893,31213.58,UPI,Rejected,Active
CUST38832211,Bahadurjit Sahni,qbhakta@example.com,+91-9447683576,CAWIK7116U,8784-5929-3281,SB-2971-1835-4681,SBIN2164307,10867.24,739,TXN2026031813400896,154359.69,RTGS,Verified,Rejected
CUST10327217,Ladli Nagar,mkonda@example.com,+91-9565248591,EEJQK3823R,5347-8471-7212,SB-7937-1806-3064,AXIS3659138,155384.34,826,TXN2026031813400878,81357.66,UPI,Verified,Active
CUST29827739,William Oza,jeetkunda@example.org,+91-7806335422,TIFDG1790E,6179-9230-3002,SB-3347-4683-4582,SBIN2396811,111472.46,754,TXN2026031813400834,178025.91,UPI,Pending,Closed
CUST98856963,Amara Raval,deshmukhyashoda@example.org,+91-7094834461,PANZP1748R,3645-6011-4733,SB-3935-9475-3883,AXIS1049566,298627.97,781,TXN2026031813400871,62944.93,IMPS,Pending,Active
CUST82962027,Anya Raman,veerramachandran@example.net,+91-9799016950,DUVWX5320G,9411-2957-9864,SB-8011-2620-3855,ICIC2129267,448001.51,851,TXN2026031813400835,161153.28,RTGS,Verified,Rejected
CUST37399791,Mekhala Chopra,spandit@example.net,+91-7311696949,GFXHF1500L,5401-2066-4360,SB-8385-5358-5640,SBIN3759420,376952.56,853,TXN2026031813400883,89151.26,IMPS,Pending,Closed
CUST54850427,Geetika Venkataraman,ikalla@example.org,+91-9075353952,TFMVC8369L,6682-8527-7136,SB-7612-4957-9592,ICIC9002720,275094.91,826,TXN2026031813400810,108706.4,NEFT,Pending,Rejected
CUST14525138,Advika Walia,godacharan@example.org,+91-9395345759,OXHSN5060A,4553-2571-8960,SB-4680-6927-7770,SBIN6674513,384804.3,793,TXN2026031813400878,159196.55,NEFT,Rejected,Closed
CUST57368292,Amrita Gandhi,kalamunshi@example.net,+91-8172449347,GWYFG5185F,1009-7311-1403,SB-2262-5131-9543,HDFC2503361,7774.52,885,TXN2026031813400844,117799.07,IMPS,Pending,Rejected
CUST10271518,Tanay Ratta,dayita60@example.org,+91-8955583962,IBGLU6474B,2644-9282-6322,SB-8546-5344-4430,HDFC3645072,300615.77,886,TXN2026031813400845,27491.22,NEFT,Rejected,NPA
CUST47387205,Gauri Andra,tailorjanani@example.org,+91-8898735051,YYMEE0837Z,8126-6279-4008,SB-5875-8293-7275,KOTAK5497205,448547.19,730,TXN2026031813400812,163850.77,IMPS,Pending,Active
CUST67788202,Zayyan Yohannan,isaiah75@example.com,+91-9603558571,GEQBJ2972H,5652-3584-1504,SB-8134-1810-7969,SBIN6418549,136717.27,821,TXN2026031813400874,35294.78,UPI,Verified,Rejected
CUST81885446,Isha Sani,saneradha@example.org,+91-8684837306,XLVAZ1998H,7672-5936-2166,SB-4773-6631-2181,KOTAK7253721,233527.91,717,TXN2026031813400834,154506.93,IMPS,Verified,Closed
CUST48268854,Qasim Tata,jaikapoor@example.com,+91-9309959985,DFDMA9377D,3888-7612-2059,SB-9653-4129-4624,SBIN6211624,10011.92,787,TXN2026031813400838,41191.55,IMPS,Pending,Rejected
CUST96652494,Warda Barman,pathakwilliam@example.com,+91-8916626185,TXJWK2656W,8119-8893-8304,SB-3161-2315-7367,ICIC3697092,33563.86,860,TXN2026031813400868,37435.3,UPI,Pending,Active
CUST21670010,Madhav Sanghvi,wazirraju@example.org,+91-9618701203,QUGTN8278S,7539-9614-3948,SB-6587-4355-7902,SBIN2616234,36067.18,880,TXN2026031813400895,105106.19,UPI,Verified,Rejected
CUST68000896,Abhiram Ghose,obava@example.org,+91-9206748161,XLOCL7178G,9474-2825-1114,SB-7591-7802-7165,HDFC5061916,398624.29,896,TXN2026031813400834,198154.09,NEFT,Rejected,Active
CUST26748263,Bhavna Grover,noah12@example.com,+91-9455420715,NLZSA1304P,3699-4644-5379,SB-3767-5399-6568,ICIC8373887,181950.68,761,TXN2026031813400865,115988.51,RTGS,Verified,Active
CUST27691965,Urvi Loke,kaurwahab@example.com,+91-9245796052,LIFXN0183T,7706-5152-9574,SB-6130-6729-6288,SBIN1942814,239997.17,818,TXN2026031813400811,15121.13,NEFT,Pending,Active
CUST64866879,Eshana Tiwari,cbatta@example.com,+91-7062551599,TCUXA8449A,3074-2961-9708,SB-5418-6452-7116,HDFC9369056,98762.15,723,TXN2026031813400866,116857.31,RTGS,Rejected,Rejected
CUST19376714,Ubika Kata,pranav01@example.net,+91-7810534867,FVTLQ7631Z,8534-8426-1154,SB-4885-3141-9254,ICIC5960208,289179.58,770,TXN2026031813400813,108222.34,RTGS,Pending,Closed
CUST62644660,Warda Chokshi,nsankaran@example.net,+91-8096385276,ZMANS4132D,9867-6910-6596,SB-7336-4974-6070,AXIS5483813,197739.95,744,TXN2026031813400845,93630.49,RTGS,Rejected,NPA
CUST35351647,Jeremiah Datta,arinpau@example.net,+91-8838312632,TZEMO7138V,2212-9465-5719,SB-2664-8757-3521,AXIS6564028,84396.09,896,TXN2026031813400819,176806.09,IMPS,Rejected,Closed
CUST17748341,Dayamai Viswanathan,rishi90@example.com,+91-9980364423,JBGYJ9847A,9236-6873-4527,SB-4327-7292-7810,SBIN4867924,460695.98,883,TXN2026031813400813,118495.79,IMPS,Verified,NPA
CUST34531747,Kamala Kaur,cdesai@example.com,+91-7017525188,MEQWA1027M,8046-5978-3295,SB-9489-2188-6748,AXIS7422800,172690.46,768,TXN2026031813400858,49324.63,IMPS,Pending,NPA
CUST70342129,Bimala Pandya,maanav01@example.com,+91-9731830861,UZQJM5678K,3674-2885-9440,SB-8012-9498-7507,SBIN8701379,81457.95,748,TXN2026031813400867,66732.32,IMPS,Pending,Closed
CUST57144095,Gaurav Bali,dganesan@example.org,+91-8857493047,AHTBT6574A,6285-2741-3091,SB-5499-9366-5405,AXIS8976731,351512.1,885,TXN2026031813400883,1282.68,UPI,Pending,Closed
CUST32328126,Vyanjana Deshpande,liambahri@example.com,+91-9624310420,JVQLI9747D,3257-4550-7493,SB-6391-7467-6229,AXIS8782300,181336.56,723,TXN2026031813400842,169040.81,UPI,Rejected,Closed
