customer_id,full_name,email,phone,pan_no,aadhar_no,account_no,ifsc_code,balance,cibil_score,txn_id,txn_amount,txn_type,kyc_status,loan_status
CUST40187021,Chandran Bail,eshana58@example.org,+91-8743807522,BXYBJ9915H,3170-7764-9831,SB-3942-4232-3826,AXIS6104952,175547.57,797,TXN2026031116283512,47482.39,IMPS,Rejected,Active
CUST35473700,Nilima Kumer,jagvi44@example.net,+91-7451396615,UMORH6842L,1512-6693-8760,SB-1505-6306-8377,SBIN1544419,398056.0,841,TXN2026031116283554,119906.82,RTGS,Pending,Closed
CUST16880160,Hemangini Baria,nandinigoda@example.com,+91-7363352938,MKZWB0201B,4197-5838-7928,SB-4453-9530-3183,KOTAK1726364,474998.78,827,TXN2026031116283527,137316.93,RTGS,Rejected,Closed
CUST70146853,Yashasvi Chauhan,omkaarchowdhury@example.net,+91-9184616625,VNWLQ3202H,6764-5173-5567,SB-8794-7502-4322,KOTAK2430215,422961.72,707,TXN2026031116283560,655.93,UPI,Verified,Active
CUST29871937,Yagnesh Divan,nilima61@example.org,+91-9563569618,VGHIG2158D,1677-2901-8582,SB-1251-8775-3420,SBIN4105675,270023.6,822,TXN2026031116283512,145627.33,UPI,Verified,Closed
CUST11007976,Maya Vasa,omkaarmangal@example.com,+91-7920969129,RDHEO1037X,9161-7184-5153,SB-8741-8186-4099,HDFC7316199,143146.87,739,TXN2026031116283569,180921.06,RTGS,Verified,NPA
CUST47520649,Azad Rout,devika31@example.com,+91-7380790838,QKQXV1166P,5931-9499-8466,SB-7130-7392-9738,KOTAK5791460,397062.75,713,TXN2026031116283583,176213.06,IMPS,Rejected,NPA
CUST90543946,Kritika Bail,anay11@example.com,+91-9695294846,HTNLC3181R,1852-3748-8111,SB-7175-2188-5957,HDFC9902667,393445.51,872,TXN2026031116283527,182776.95,UPI,Rejected,NPA
CUST96178121,Hardik Raval,maharajdamyanti@example.com,+91-7491317260,OMPTL2997C,1772-4146-5558,SB-3281-4698-3952,SBIN8107730,36364.43,816,TXN2026031116283515,72446.84,UPI,Verified,Rejected
CUST66987221,Bishakha Thaman,vohrasai@example.org,+91-9933502214,ZLNRM5917L,3110-4424-3130,SB-7416-8900-8580,SBIN2841705,252206.3,708,TXN2026031116283567,106156.73,IMPS,Pending,NPA
CUST48511004,Indali Handa,shuklamekhala@example.net,+91-8322044951,YVZHU6087O,3702-3206-6695,SB-8515-6297-4807,AXIS5414221,342313.34,755,TXN2026031116283512,105652.41,RTGS,Rejected,Active
CUST91980700,Om Joshi,neha12@example.org,+91-8334866891,ZIBEW0946X,2027-1844-9329,SB-6957-5718-4418,AXIS8496779,269829.35,899,TXN2026031116283565,164945.86,IMPS,Rejected,NPA
CUST61482075,Ronith Krishna,masteryug@example.net,+91-8580600956,AUYFJ0857Q,9109-5849-9972,SB-7390-9981-7221,ICIC3783155,388152.27,814,TXN2026031116283545,91526.13,IMPS,Verified,NPA
CUST80473441,Jason Nanda,balranbir@example.net,+91-7157165126,RGABH5789G,2197-7317-2515,SB-3961-6141-8658,KOTAK8597828,381223.54,845,TXN2026031116283599,28024.61,NEFT,Rejected,Rejected
CUST20868245,Vansha Bassi,bandianay@example.net,+91-8212674799,EMSIH2253E,8581-7518-7920,SB-7007-4414-4697,KOTAK3426048,155126.65,846,TXN2026031116283585,177958.05,NEFT,Verified,NPA
CUST46927179,Vihaan Tata,danieljoshi@example.net,+91-9850215915,TOXXX9638Y,3579-9013-1589,SB-5932-5528-3738,HDFC9531962,183664.54,840,TXN2026031116283544,77336.42,RTGS,Verified,Closed
CUST70854056,Turvi Lata,swaminathanvictor@example.org,+91-8079848792,PHAYP4777I,9198-9666-5233,SB-1608-8877-1540,ICIC7712852,268824.0,835,TXN2026031116283518,57736.24,UPI,Rejected,Active
CUST86285753,Anay Narain,ubika55@example.net,+91-8117763054,CASBE1982Y,7937-7321-5807,SB-2475-4334-7739,ICIC1260654,193298.98,874,TXN2026031116283514,117648.76,UPI,Rejected,NPA
CUST31005527,Aarnav Raja,tanish47@example.net,+91-7574167262,SYZEW7301W,2795-6482-1534,SB-4686-6822-5503,HDFC3208898,415409.53,890,TXN2026031116283586,124375.95,IMPS,Verified,Rejected
CUST62372201,Veer Rana,nikitawali@example.com,+91-9797458703,HDCFZ6623D,2192-4005-5847,SB-5900-6132-3896,HDFC2280993,106870.69,855,TXN2026031116283547,92227.85,IMPS,Pending,NPA
CUST55384959,Dominic Kala,kkala@example.net,+91-7399936261,BIXTN3405T,7845-8168-6856,SB-4158-5527-9610,KOTAK5695678,17093.83,900,TXN2026031116283599,65759.24,RTGS,Verified,Closed
CUST71970439,Daksha Babu,kiaan25@example.net,+91-9650427134,LQJAX5047L,6911-6787-5964,SB-6638-2659-2915,AXIS2841438,410337.57,746,TXN2026031116283570,71492.18,IMPS,Pending,NPA
CUST96838965,Samaksh Patel,zchatterjee@example.net,+91-8213188446,KMDOF0177L,1785-8582-8632,SB-3472-9641-6564,HDFC7061118,286965.88,809,TXN2026031116283558,77260.41,NEFT,Rejected,NPA
CUST67154045,Isaac Behl,hredhaan09@example.com,+91-8160690988,LNGMW8165B,2889-9130-9026,SB-4494-7700-4436,KOTAK2875311,81416.82,744,TXN2026031116283549,119753.85,RTGS,Rejected,NPA
CUST22903694,Netra Salvi,oraj@example.org,+91-7737967657,ERTAL9956R,2179-2910-3401,SB-2528-1022-8932,SBIN6422601,151705.98,895,TXN2026031116283542,131312.8,NEFT,Verified,Closed
CUST23590797,William Nadig,treddy@example.net,+91-8766714390,ZNSCX7765J,4433-1399-6980,SB-7632-2433-3347,ICIC5616954,11671.22,893,TXN2026031116283583,27115.56,UPI,Verified,NPA
CUST78596223,Zilmil Ahuja,zayyan94@example.com,+91-8823051206,VSZHY6792O,5824-3313-5934,SB-3412-1144-7855,SBIN8270885,428066.13,808,TXN2026031116283558,126653.67,IMPS,Rejected,Rejected
CUST29821457,Urishilla Lad,isaiahdugar@example.net,+91-8772391641,YHBOT0164G,2956-3164-7732,SB-3882-2367-1333,KOTAK7048283,264427.76,898,TXN2026031116283554,153278.96,RTGS,Verified,Rejected
CUST79340601,Turvi Samra,sai14@example.com,+91-9195550689,IWSEC2098H,9785-5381-6716,SB-8149-7027-1192,KOTAK8030693,414640.0,877,TXN2026031116283533,145999.84,UPI,Pending,Rejected
CUST46955229,Indira Rai,irya40@example.com,+91-9208234476,BABLO4078J,3167-7109-6848,SB-3690-1087-9373,HDFC9557683,20085.05,835,TXN2026031116283517,75495.99,UPI,Rejected,Closed
CUST53219685,Owen Rai,georgegour@example.net,+91-7938037283,MEDAN8166F,4648-2077-8189,SB-4484-2418-4308,ICIC7238634,28578.18,844,TXN2026031116283523,137623.73,UPI,Verified,Closed
CUST63656129,Balveer Lall,sarinqabil@example.org,+91-8821731407,LQDML3394P,5547-4654-2909,SB-9506-3547-5773,KOTAK9452978,139006.47,861,TXN2026031116283598,186981.85,UPI,Pending,Rejected
CUST53157841,Kabir Bhavsar,saksham29@example.com,+91-9029132516,OSPMZ7771C,7247-6320-5251,SB-3185-1414-8534,AXIS6601966,270966.77,736,TXN2026031116283529,67269.41,RTGS,Rejected,Closed
CUST65757065,Isaac Mutti,savantlavanya@example.net,+91-8883701350,SGWPJ4997U,4169-7779-8463,SB-3492-4232-7057,KOTAK6404191,226638.78,892,TXN2026031116283568,71628.23,UPI,Verified,Active
CUST45098596,Imaran Setty,sanijyoti@example.com,+91-7972567678,RZSVS6539C,9840-3816-4234,SB-1151-3009-5796,AXIS6315495,474966.98,834,TXN2026031116283595,63795.84,UPI,Rejected,Closed
CUST82039329,Chatura Gill,mannomisha@example.com,+91-8218541758,MVTHW9577W,9798-5049-8392,SB-2639-6866-9763,SBIN5708743,101289.86,854,TXN2026031116283592,135658.43,IMPS,Rejected,Active
CUST56299688,Anita Tripathi,quincy59@example.net,+91-9273750159,SJWMZ4366N,9609-6188-5184,SB-1994-5359-1469,SBIN5488704,194501.28,720,TXN2026031116283523,47824.54,IMPS,Rejected,Closed
CUST55168547,Nilima Manda,charvisule@example.com,+91-8080925120,VXFTW6113Y,5560-5711-8351,SB-5200-8521-7797,SBIN7271526,246884.09,790,TXN2026031116283551,125692.57,IMPS,Rejected,Closed
CUST53651457,Advaith Pant,lipika20@example.org,+91-7292307597,UPSKW6396W,4102-2620-8962,SB-3609-1675-2641,SBIN6269515,205990.75,720,TXN2026031116283565,65033.71,RTGS,Rejected,NPA
CUST40251011,Sanya Krishna,eeshaiyer@example.com,+91-7881901532,WJABW1361X,4355-9339-8996,SB-6366-8437-6466,ICIC5719114,472617.73,817,TXN2026031116283511,21100.96,RTGS,Pending,Active
CUST63470937,Gauri Sani,falgunichana@example.com,+91-7859117575,LHOTI1670S,9771-8790-9593,SB-6158-7227-4687,ICIC3021539,173707.96,780,TXN2026031116283517,81537.62,RTGS,Verified,NPA
CUST55201563,Aryan Loke,kabir76@example.org,+91-9244864818,VNJCP3900M,6211-1698-7913,SB-4711-9324-2702,KOTAK9894362,36685.26,740,TXN2026031116283557,113213.64,IMPS,Pending,Active
CUST32348943,Jasmit Mani,fdalia@example.org,+91-8105684018,EBIFB6912O,1433-6190-9997,SB-4362-3151-1502,SBIN5083716,222122.22,764,TXN2026031116283558,132346.88,UPI,Verified,Closed
CUST46320295,Elijah Karpe,raviqasim@example.com,+91-7644589147,AUSDE3141U,3825-4262-2898,SB-1956-5715-4192,AXIS3001853,138775.6,875,TXN2026031116283547,186111.95,IMPS,Rejected,NPA
CUST77189324,Azad Rau,akshay99@example.net,+91-9333605096,MNCPG6609B,8798-3820-1377,SB-5167-4849-2144,KOTAK2045693,81044.13,727,TXN2026031116283581,162697.55,IMPS,Pending,NPA
CUST54569716,Veer Verma,ishanisant@example.net,+91-9009960909,ASUEW3665Z,6373-1087-7991,SB-8485-1699-3943,ICIC2384777,16156.91,890,TXN2026031116283581,196615.07,UPI,Verified,Closed
CUST44899430,Osha Sengupta,dnatarajan@example.org,+91-9310057539,WANKG7822C,6658-5718-6753,SB-5612-4162-4523,SBIN1988294,222729.62,864,TXN2026031116283580,48819.24,UPI,Rejected,Rejected
CUST12272493,Chaman Dubey,deojason@example.net,+91-9911540739,ZUPCM0428P,9885-9098-5414,SB-4397-5873-9399,ICIC8064408,345613.85,777,TXN2026031116283583,170219.6,UPI,Rejected,Active
CUST37352396,Neha Om,pooja28@example.net,+91-8068548076,DYBCL6942U,2950-5624-6262,SB-4498-6255-9314,SBIN6932175,363568.19,876,TXN2026031116283566,194048.26,IMPS,Pending,Active
CUST40498502,Farhan Ramakrishnan,amruta46@example.org,+91-8761338409,AXQEN2085A,3417-8116-8389,SB-5394-7194-2002,ICIC1568466,19240.48,700,TXN2026031116283553,50831.92,RTGS,Verified,Rejected
CUST98468206,Shivani Chakraborty,epal@example.net,+91-9955650645,VFUWD9558Q,7272-3944-3693,SB-6538-4331-8947,KOTAK6201559,185795.59,707,TXN2026031116283529,175724.25,UPI,Pending,Closed
CUST68263376,Kabir Dutt,vedhika60@example.org,+91-9019177026,RLQSC9274P,1153-1287-8056,SB-3232-9470-5823,HDFC9316912,432162.99,788,TXN2026031116283587,115631.9,UPI,Rejected,Rejected
CUST52816223,Ishanvi Walia,daniellad@example.net,+91-8452012436,XNOPC6304T,2141-6319-1181,SB-1947-4265-1815,SBIN4357982,30469.48,890,TXN2026031116283593,183338.58,NEFT,Verified,Rejected
CUST86861252,Keya Sodhi,guptaneelima@example.org,+91-8537507566,PQXAP0826A,5143-5756-7981,SB-4995-6843-6698,HDFC3536425,167817.07,753,TXN2026031116283555,12970.68,RTGS,Pending,Closed
CUST14079827,Ayushman Chopra,ikbalkalla@example.com,+91-8370528477,KPOKJ9362L,8307-9156-9281,SB-1420-9032-3409,KOTAK6831093,461191.63,852,TXN2026031116283527,139308.69,RTGS,Pending,Rejected
CUST74599233,Nilima Anne,kbhatia@example.net,+91-7092186517,RHLZH1694J,7244-8376-8125,SB-7775-4568-2867,KOTAK3976690,15363.54,753,TXN2026031116283531,102837.47,NEFT,Verified,Active
CUST82267735,Rudra Sarna,indira52@example.net,+91-8348452878,OZMRB9055O,3878-9241-9901,SB-2782-5858-3228,ICIC7688141,25633.86,761,TXN2026031116283573,81186.03,IMPS,Verified,Closed
CUST93784478,Tanay Agate,singhalqabil@example.org,+91-9236256087,TXGRE5632K,3781-6040-4446,SB-2707-2732-1027,SBIN8676971,176544.08,747,TXN2026031116283594,45851.42,RTGS,Verified,NPA
CUST61499819,Varsha Kadakia,dasekani@example.net,+91-7726866380,KPCTU9179Q,3450-4603-9239,SB-7592-5255-4994,HDFC1105113,161878.38,725,TXN2026031116283570,199603.18,UPI,Pending,Rejected
CUST36519701,Dhriti Kadakia,tbuch@example.com,+91-7184331459,UWPIW8673C,7883-5542-4357,SB-8304-5596-8576,ICIC7190337,288229.13,721,TXN2026031116283538,52761.38,NEFT,Rejected,Closed
CUST76310548,Rushil Kar,chandani50@example.com,+91-8351453648,OLGEV8848Q,8167-3709-5710,SB-4008-8896-8779,ICIC6224671,203942.3,871,TXN2026031116283543,121380.93,UPI,Pending,NPA
CUST46238060,Prisha Borra,sacharshaurya@example.org,+91-7403593018,LIZUR1797K,1430-6636-7144,SB-4905-1581-9553,ICIC2291331,394810.98,786,TXN2026031116283526,119939.68,UPI,Rejected,NPA
CUST31566452,Dayita Walia,vyaslaksh@example.com,+91-8446460605,YUKKK6218Z,7594-8829-7856,SB-4412-1156-6114,KOTAK4986527,291623.41,875,TXN2026031116283570,173790.04,NEFT,Pending,Active
CUST22360212,Vasatika Bhatnagar,keerrachit@example.org,+91-9284312238,VUPLI8438O,7729-5749-8730,SB-1164-3318-1146,SBIN7911737,450584.34,812,TXN2026031116283587,43753.29,RTGS,Rejected,Rejected
CUST35715190,Ronith Parmer,azaansant@example.org,+91-8565193879,IKAMB0111J,2063-6965-7226,SB-7303-6549-8470,ICIC3349395,212596.4,898,TXN2026031116283524,105646.95,IMPS,Pending,Closed
CUST75737347,Siddharth Dave,raviakshay@example.org,+91-8021617536,UZLDW1825W,3548-1479-9865,SB-4488-1213-6155,AXIS5081549,377390.2,808,TXN2026031116283569,91374.41,NEFT,Rejected,NPA
CUST83224725,Anika Bhatnagar,raydamyanti@example.net,+91-9204031376,LPFZA0018P,9195-9572-6954,SB-2666-3865-2500,HDFC3153201,497216.0,840,TXN2026031116283588,49587.61,IMPS,Rejected,NPA
CUST34646950,Kabir Chaudhuri,deoomaja@example.org,+91-9601409616,ZCHQZ9133R,4001-8693-1579,SB-9174-3133-5047,HDFC1151127,370319.52,819,TXN2026031116283567,178908.12,UPI,Verified,Rejected
CUST63330606,Xiti Mohan,maanavkhatri@example.net,+91-9516287333,PEOPV9451M,3352-4917-8133,SB-1487-6073-2883,HDFC4216214,39219.2,705,TXN2026031116283511,127265.69,NEFT,Verified,Closed
CUST71016437,Waida Wable,pranav17@example.net,+91-9972865083,RASTK2935Q,4543-7557-3347,SB-5266-8041-6998,AXIS6925571,446776.62,896,TXN2026031116283512,115061.98,RTGS,Rejected,Active
CUST20511206,Brijesh Sarin,ekavir80@example.com,+91-9123082110,GIEQO0403M,9385-1001-6983,SB-2513-2546-7704,HDFC7649177,240757.25,779,TXN2026031116283513,126794.03,RTGS,Rejected,NPA
CUST90408676,Gunbir Manne,ddey@example.org,+91-7129356471,QOUZU5610X,2437-3765-1874,SB-5391-4557-3800,HDFC6538151,74135.8,881,TXN2026031116283566,56102.6,UPI,Verified,NPA
CUST61812407,Sanaya Purohit,ltella@example.net,+91-7541826118,NDREI9859J,4581-2704-2696,SB-7714-3422-7421,KOTAK4061374,333375.46,751,TXN2026031116283512,127772.35,NEFT,Pending,NPA
CUST30532176,Amruta Sarraf,lallmaanas@example.net,+91-9688641915,IBDEB3524G,3073-7646-2586,SB-6998-9492-1018,KOTAK1819455,115684.59,810,TXN2026031116283533,85098.28,NEFT,Pending,Rejected
CUST77334261,Lajita Gera,yatinchoudhary@example.com,+91-9894107114,PHOXI2684V,6001-6337-4130,SB-4987-5630-3753,KOTAK7795451,427225.49,724,TXN2026031116283532,55606.72,RTGS,Verified,Rejected
CUST97749011,Utkarsh Sharaf,saksham80@example.com,+91-8866287541,MUPNT3033M,9333-8490-9731,SB-9645-9230-5909,SBIN8813947,250361.65,715,TXN2026031116283524,140891.54,RTGS,Rejected,Rejected
CUST79163642,Frederick Dada,yperi@example.com,+91-9632219177,FFTHQ7993H,9821-1037-5179,SB-4546-6564-3912,ICIC4497955,162250.52,838,TXN2026031116283516,147583.06,RTGS,Rejected,Closed
CUST84426254,Vidhi Mall,zinal52@example.net,+91-9980780610,GIFAL3980D,3481-8368-9652,SB-4475-7744-2771,KOTAK3931934,474652.18,772,TXN2026031116283531,125947.13,IMPS,Verified,Active
CUST27045254,Bimala Gopal,enatarajan@example.net,+91-9228877455,PCWRN9729K,7752-8421-3249,SB-2711-8387-2717,ICIC3033230,63596.54,739,TXN2026031116283569,145460.73,IMPS,Rejected,Rejected
CUST10149980,Nachiket Sekhon,ubalan@example.com,+91-7368912089,REXFO5845Y,9431-1329-7202,SB-9549-3482-4746,HDFC9392714,493516.98,712,TXN2026031116283550,39992.96,IMPS,Rejected,Rejected
CUST80989760,Ishwar Prabhakar,isha95@example.com,+91-7658698630,UGPQL0876E,8180-3324-5348,SB-4069-2687-9336,KOTAK7358999,163520.01,845,TXN2026031116283546,96470.97,UPI,Pending,Rejected
CUST95863784,Ekta Radhakrishnan,lohit11@example.com,+91-7869316306,NEHAM6292Z,2854-8483-9457,SB-9686-2482-2684,SBIN9416578,251961.7,870,TXN2026031116283581,75950.61,RTGS,Verified,Active
CUST25135796,Rachita Ahuja,emittal@example.com,+91-9046935333,GGNIS5131D,8356-6010-2386,SB-5199-8561-7537,AXIS8298352,13782.9,874,TXN2026031116283532,32453.38,UPI,Verified,Active
CUST80933303,Sathvik Aurora,ntella@example.com,+91-9258899311,MJPEA1998W,9521-2533-7685,SB-1509-4954-9399,SBIN2193008,160543.06,707,TXN2026031116283512,199950.45,UPI,Rejected,NPA
CUST62731988,Thomas Chatterjee,sdas@example.org,+91-7364066251,GHWSL9916H,6122-7242-1244,SB-6370-1590-3134,KOTAK7839918,407762.01,781,TXN2026031116283586,70754.39,RTGS,Rejected,Closed
CUST27992546,Charvi Zacharia,tnayak@example.net,+91-8108165490,ELBAE3544H,4751-3535-5452,SB-3128-4042-1871,SBIN6913507,464969.26,865,TXN2026031116283515,29094.53,UPI,Pending,Rejected
CUST41271606,Hitesh Kara,chanchal82@example.com,+91-8261606552,AVBEN3606E,6444-5147-2483,SB-6046-1110-4583,KOTAK7157498,33742.46,760,TXN2026031116283561,132825.05,UPI,Pending,Closed
CUST22910027,Maya Parsa,bimalaborde@example.org,+91-8381898792,TEHOK0845P,5027-8919-7775,SB-9621-4368-2289,SBIN1910186,231854.81,841,TXN2026031116283512,47691.83,IMPS,Verified,Closed
CUST82906949,Reyansh Bhavsar,omaja46@example.net,+91-9352442734,RJQXQ3528P,2315-9402-9324,SB-7587-9138-5033,ICIC2146493,42656.92,846,TXN2026031116283511,117889.7,IMPS,Pending,Rejected
CUST38766854,Mason Sarma,bimalakanda@example.org,+91-7931962211,LXQYI3988E,4570-9860-8244,SB-6741-4301-1487,HDFC7163372,372741.02,826,TXN2026031116283547,135590.28,UPI,Rejected,Closed
CUST69317456,Anika Kalla,wardabrar@example.org,+91-8701044122,TIXCA4150B,2969-8136-8529,SB-7012-6938-3020,HDFC8279386,345740.77,825,TXN2026031116283587,193795.19,UPI,Pending,NPA
CUST44255761,Lopa Rao,kalaneel@example.com,+91-7543072832,CNBDY2265J,3269-4858-3111,SB-1946-3077-9105,ICIC5971394,312968.3,874,TXN2026031116283583,179555.32,IMPS,Verified,Rejected
CUST41050682,Zashil Sachdeva,jvora@example.net,+91-9677183944,DSCAF3166N,5720-1287-6703,SB-3659-7258-3832,ICIC6168851,233121.56,819,TXN2026031116283573,182874.6,RTGS,Verified,Active
CUST38615565,Chandran Bandi,williamkalla@example.com,+91-9409981405,WFTWK1320C,3802-7185-3793,SB-7004-2267-7626,ICIC4970796,236856.41,873,TXN2026031116283541,149441.67,UPI,Rejected,Active
CUST53254124,Rachit Shankar,ijayarandhawa@example.com,+91-9192745134,SMQFC7600I,6408-7771-2981,SB-8580-6894-2360,SBIN8937570,117588.43,734,TXN2026031116283511,19329.94,NEFT,Pending,Closed
CUST47745327,Ishwar Shanker,ubika24@example.com,+91-7506811474,NHQBQ9255D,8724-3472-5328,SB-3912-5226-3900,AXIS2587893,81611.02,776,TXN2026031116283580,126453.39,IMPS,Verified,NPA
CUST27199654,Faraj Barman,kcherian@example.com,+91-9698578277,XBKSI9900J,9852-1446-6328,SB-3942-7937-1907,SBIN5119273,54289.44,752,TXN2026031116283564,22943.63,UPI,Rejected,Active
CUST76910632,Bhavya Rege,avibhatnagar@example.org,+91-8520367187,BJPKS6295G,7406-9584-6150,SB-3896-8588-2474,KOTAK7435934,459905.05,821,TXN2026031116283557,142775.47,UPI,Verified,Active
CUST49950443,Farhan Prabhu,qarin05@example.org,+91-7771932720,BSMLD1818C,1485-5955-9374,SB-6204-7821-5058,SBIN6917588,256876.61,797,TXN2026031116283585,52985.41,UPI,Verified,Closed
CUST33585388,Upma Vohra,rajajai@example.com,+91-7135703469,VPWQC7862I,1059-9786-7927,SB-6397-2412-9505,ICIC3569156,134361.14,722,TXN2026031116283587,179389.02,IMPS,Pending,NPA
CUST39312106,Ria Chad,ramachandranazaan@example.org,+91-9003891115,TSODZ2166X,6927-2992-8709,SB-2399-5081-6672,KOTAK5882560,469593.47,842,TXN2026031116283555,92858.11,NEFT,Rejected,Active
CUST27055355,Sarthak Gill,yashica88@example.org,+91-9633383162,ENJTF5894F,1066-8636-6726,SB-3483-5278-7161,SBIN7330887,471846.49,855,TXN2026031116283537,148749.86,NEFT,Rejected,Closed
CUST73955355,Aarna Pillai,usoman@example.com,+91-7166440301,MKUUQ3304Y,1558-1004-3966,SB-4366-5821-6520,SBIN2229190,83710.09,899,TXN2026031116283510,32523.29,NEFT,Rejected,NPA
CUST20063057,Upkaar Aurora,vasana77@example.org,+91-7192306841,NQROL6589T,2629-5305-9875,SB-6519-8072-3949,KOTAK8349432,245288.64,797,TXN2026031116283558,171610.37,NEFT,Rejected,Active
CUST65993556,Amruta Sidhu,virkvasatika@example.org,+91-9275867063,OOYEL8202W,7748-9586-7319,SB-6624-1037-9472,ICIC1724140,76483.35,860,TXN2026031116283513,151998.46,RTGS,Pending,NPA
CUST17607954,Vedant Shroff,mitalikuruvilla@example.net,+91-7710003680,WICHI6527Z,9806-9617-7265,SB-4105-6749-1927,ICIC6636183,336700.57,892,TXN2026031116283566,93415.94,NEFT,Rejected,Active
CUST18384270,Gaurika Kalita,theodore19@example.net,+91-7628051668,EASIW1893W,4545-9453-4776,SB-4880-9542-5937,SBIN1515777,169481.21,844,TXN2026031116283599,197482.09,NEFT,Pending,Rejected
CUST42584887,Simon Modi,kalajanuja@example.com,+91-8997666625,YLDUO2029R,9081-6092-1932,SB-1840-5821-3991,HDFC6595805,88027.12,702,TXN2026031116283514,1564.61,UPI,Rejected,Active
CUST40941916,Yagnesh Brahmbhatt,badalnisha@example.net,+91-9343394939,XYGBT2906D,7131-1957-4726,SB-5142-2893-3807,KOTAK4739748,359578.01,806,TXN2026031116283512,161230.81,RTGS,Rejected,Active
CUST91690282,Pahal Saini,hemal81@example.net,+91-9866215176,RAEBG1857G,2315-6700-2964,SB-5726-8671-8695,HDFC3677589,265541.88,802,TXN2026031116283563,157902.19,NEFT,Rejected,Closed
CUST45417788,Indrajit More,charandhar@example.net,+91-9781305385,HNBVO5902S,6439-6207-4067,SB-4260-6497-2788,AXIS4094051,429235.53,856,TXN2026031116283574,129658.98,IMPS,Rejected,NPA
CUST12243276,Reyansh Mander,aarnav17@example.net,+91-9299403487,LMLZQ5282U,1936-2711-5051,SB-4160-1812-9319,HDFC9413280,351197.51,798,TXN2026031116283549,97909.89,UPI,Pending,NPA
CUST89486798,Ekani Sha,gandhidarsh@example.com,+91-8816743550,XZCIJ7027E,5738-2311-9429,SB-7484-5708-2767,AXIS6111397,431055.24,793,TXN2026031116283540,3275.16,UPI,Rejected,Active
CUST12172130,Upma Bhatnagar,chandransampath@example.org,+91-7684303734,WFCKW4451L,5459-4272-1279,SB-7380-6325-1222,SBIN4170503,21756.05,823,TXN2026031116283590,88795.77,IMPS,Pending,Closed
CUST20166658,Gautam Pingle,oommenrohan@example.com,+91-7949001386,ZYARM1926W,9465-6767-5442,SB-3852-7937-7035,AXIS4985470,383384.24,735,TXN2026031116283569,180702.22,RTGS,Pending,Active
CUST23527315,Yagnesh Chawla,kandadarsh@example.com,+91-8368864989,UZSOE0058V,3558-5314-3199,SB-9987-7078-1629,AXIS1790893,259080.35,761,TXN2026031116283586,134137.7,UPI,Pending,Rejected
CUST54948826,Samaksh Behl,robert33@example.net,+91-8289541797,DGGUG5077V,3020-7717-9386,SB-8782-5792-9037,KOTAK3164102,175916.56,859,TXN2026031116283590,11920.28,IMPS,Verified,Active
CUST76320543,Anthony Ghosh,manechaitaly@example.com,+91-7493798193,ISBBE7661S,8215-3271-2479,SB-9263-4913-5779,ICIC8060721,368540.32,803,TXN2026031116283595,23400.8,RTGS,Rejected,NPA
CUST45655074,Arjun Grover,garimapillay@example.com,+91-7029445556,VEQRR0625V,3197-7640-9957,SB-1767-6922-1113,SBIN2378305,35883.62,748,TXN2026031116283510,161147.45,RTGS,Pending,Rejected
CUST14421164,Tristan Kumer,dalaja54@example.com,+91-8302834551,QDGSX6956G,3392-3490-6412,SB-4935-3754-5891,KOTAK1915712,393435.26,790,TXN2026031116283572,95081.58,IMPS,Pending,NPA
CUST32485037,Amaira Thakkar,vvig@example.com,+91-8023703958,KPZPD6687T,3742-6123-5414,SB-9771-9724-3330,HDFC3063809,183402.01,740,TXN2026031116283558,48461.48,NEFT,Rejected,Rejected
CUST34295838,Ubika Sengupta,vasudharandhawa@example.com,+91-9955223839,FNNSF0537Z,2924-1294-8272,SB-2408-7620-4893,SBIN7527192,331361.41,746,TXN2026031116283547,183801.05,RTGS,Rejected,Active
CUST33335175,Madhav Gera,sbose@example.com,+91-7406586597,YHCJK1580M,3558-8927-7720,SB-5997-6463-2852,AXIS9135842,58672.85,888,TXN2026031116283594,32300.29,RTGS,Pending,Closed
CUST84350387,Odika Virk,ngupta@example.org,+91-8971906508,XDCYA3234O,6138-6501-7960,SB-5218-7048-8984,HDFC7018169,287047.65,822,TXN2026031116283583,32178.23,RTGS,Pending,NPA
CUST16545526,Bhavya Dasgupta,naiduekiya@example.com,+91-8858830096,JOENQ7432D,7876-2998-7497,SB-6356-9239-5541,AXIS7361937,173900.57,828,TXN2026031116283577,77362.66,UPI,Verified,NPA
CUST70624290,Henry Kale,viswanathanbhavna@example.com,+91-7300400852,YDDKO8830E,3764-4850-5523,SB-7800-2640-7674,AXIS1994338,66752.37,843,TXN2026031116283562,14862.8,NEFT,Verified,NPA
CUST20793133,Bachittar Soman,meeraoommen@example.com,+91-9833315214,IOHBZ8150J,5412-3188-8034,SB-7907-2395-3637,ICIC1009692,148409.36,825,TXN2026031116283558,84292.21,IMPS,Verified,NPA
CUST94476061,Inaya Lanka,djayaraman@example.net,+91-7540976170,RFKYI5881F,9901-5103-8784,SB-4799-4091-2066,SBIN6097308,330230.45,844,TXN2026031116283568,157794.87,IMPS,Rejected,Active
CUST96081927,Ekapad Suri,oben@example.com,+91-7766035435,BEKKS2625B,1456-7221-6523,SB-6682-3767-5405,AXIS5729761,482613.56,832,TXN2026031116283562,87155.2,NEFT,Verified,Closed
